block_1_average_length	block_1_block	block_1_max_length	block_1_min_length	block_1_null_count	block_1_top_1_percent	block_1_top_1_value	block_1_top_2_percent	block_1_top_2_value	block_1_top_3_percent	block_1_top_3_value	block_1_unique_count	block_1_zero_count	block_2_average_length	block_2_block	block_2_max_length	block_2_min_length	block_2_null_count	block_2_top_1_percent	block_2_top_1_value	block_2_top_2_percent	block_2_top_2_value	block_2_top_3_percent	block_2_top_3_value	block_2_unique_count	block_2_zero_count	block_3_average_length	block_3_block	block_3_max_length	block_3_min_length	block_3_null_count	block_3_top_1_percent	block_3_top_1_value	block_3_top_2_percent	block_3_top_2_value	block_3_top_3_percent	block_3_top_3_value	block_3_unique_count	block_3_zero_count	col_average_length	col_id	col_max_length	col_min_length	col_null_count	col_top_1_percent	col_top_1_value	col_top_2_percent	col_top_2_value	col_top_3_percent	col_top_3_value	col_unique_count	col_zero_count
1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	/Rentabilidad_1/141_GEC (group)	2	1	0	67.136618	P	23.738002	B	5.734022	O	5	0
2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	/Rentabilidad_1/140_Zona	2	2	0	37.450350	OC	34.557059	CE	27.992592	NR	3	0
19.000000	xxxxxxxxxxxxxxxxxxx	36	1	41	0.095445	COLSUBSIDIO	0.084669	COPSERVIR LTDA	0.049262	TIENDA MIXTA	60748	0	19.000000	xxxxxxxxxxxxxxxxxxx	36	1	41	0.095445	COLSUBSIDIO	0.084669	COPSERVIR LTDA	0.049262	TIENDA MIXTA	60748	0	19.000000	xxxxxxxxxxxxxxxxxxx	36	1	41	0.095445	COLSUBSIDIO	0.084669	COPSERVIR LTDA	0.049262	TIENDA MIXTA	60748	0	18.000000	/Rentabilidad_1/99_Razón Social	40	1	25305	0.294196	0	0.269079	NT	0.171280	COPSERVIR LTDA	313220	0
8.000000	...................	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	8.000000	.xx................	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	8.000000	...................	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	7.000000	/Rentabilidad_1/67_Municipio	49	1	8	17.345578	Bogota	7.455880	Medellin	4.479435	Cali	657	0
7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	10.000000	/Rentabilidad_1/65_Modalidad de Venta	18	3	0	50.042423	Preventa	31.273323	Distribuidores	9.215232	Autopreventa	7	0
3.000000	...................	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	.xx.xxx.x..x....xxx	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	...........x.......	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	/Rentabilidad_1/50_Jefatura de Reparto	4	3	0	4.063372	BSA	2.573427	BSD	2.531129	CUA	129	0
9.000000	...................	9	9	0	100.000000	No Aplica					1	0	9.000000	...................	9	9	0	100.000000	No Aplica					1	0	9.000000	...................	9	9	0	100.000000	No Aplica					1	0	8.000000	/Rentabilidad_1/84_Población Distribuidor GVF_GVI	21	4	0	67.314570	No Aplica	2.087625	Armenia	1.773517	Pasto	111	0
3.000000	...................	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	.xx.xxx.xxxx.x.....	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	...........x.......	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	/Rentabilidad_1/52_Jefe de Ventas	3	3	0	1.409854	BD2	1.387829	BD1	1.256179	NE1	172	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/24_Dias de Visita TA NCB	1	0	398247	17.873652	J	17.257319	S	17.180277	V	6	0
6.000000	x.x.xxx.........x..	6	6	0	0.632308	CW2221	0.606154	CW2227	0.595385	CW2224	692	0	6.000000	xxx.xxx.xxxxxxx.xxx	6	6	0	0.632308	CW2221	0.606154	CW2227	0.595385	CW2224	692	0	6.000000	xxxx.x.xxxxx..x.x.x	6	6	0	0.632308	CW2221	0.606154	CW2227	0.595385	CW2224	692	0	6.000000	/Rentabilidad_1/110_Ruta de Venta	6	6	0	0.208737	SX3249	0.198726	PD1A52	0.190717	CW2105	1667	0
4.000000	...................	4	4	0	100.000000	Sede					1	0	4.000000	...................	4	4	0	100.000000	Sede					1	0	4.000000	...................	4	4	0	100.000000	Sede					1	0	4.000000	/Rentabilidad_1/111_Sede Foraneo Sintec	7	4	0	66.803990	Sede	33.196010	Foraneo			2	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/59_MATCH PR con NCB	5	0	392361	99.986080	FALSE	0.013920	TRUE			2	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/68_NCB	3	0	385232	100.000000	NCB					1	0
2.000000	...................	2	2	0	100.000000	NO					1	0	2.000000	...................	2	2	0	100.000000	NO					1	0	2.000000	...................	2	2	0	100.000000	NO					1	0	2.000000	/Rentabilidad_1/75_OP. DISTRIBUIDORES_Filtro de Validación Costo Variable	2	2	0	72.618854	NO	27.381146	SI			2	0
1.000000	...................	6	1	1930	10.168067	J	10.000000	V	9.988901	W	35	0	1.000000	...................	6	1	1930	10.168067	J	10.000000	V	9.988901	W	35	0	1.000000	..x......x.x.......	6	1	1930	10.168067	J	10.000000	V	9.988901	W	35	0	0.000000	/Rentabilidad_1/28_Días de Visita PR	6	1	159735	11.183854	LJ	11.134231	MV	10.771861	WS	55	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/116_TELEVENTA OFIC_Tiempos de Venta	0	0	399545							0	0
10.000000	xxxxxxxxxxxxxxxxxxx	10	10	0	0.001538	1310376047					65000	0	10.000000	xxxxxxxxxxxxxxxxxxx	10	10	0	0.001538	1310376047					65000	0	10.000000	xxxxxxxxxxxxxxxxxxx	10	10	0	0.001538	1310376047					65000	0	10.000000	/Rentabilidad_1/22_Deudor	10	10	0	0.000250	1310221645					399545	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/38_Fx TA NCB	1	0	398247	100.000000	1					1	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/103_Ruta PR NCB	6	0	385232	2.550129	KA2N23	2.529169	ML1821	2.466289	BS3411	52	0
4.000000	...................	4	4	0	13.809231	CO22	11.743077	CO66	10.806154	CO20	18	0	4.000000	...................	4	4	0	13.809231	CO22	11.743077	CO66	10.806154	CO20	18	0	4.000000	...................	4	4	0	13.809231	CO22	11.743077	CO66	10.806154	CO20	18	0	4.000000	/Rentabilidad_1/128_UO	4	4	0	14.131575	CO20	11.948341	CO24	11.484063	CO23	24	0
18.000000	...................	21	3	0	94.084615	Preventa Geografica	3.455385	Preventa Oro	1.686154	Preventa Minimercados	7	0	18.000000	...................	21	3	0	94.084615	Preventa Geografica	3.455385	Preventa Oro	1.686154	Preventa Minimercados	7	0	18.000000	...................	21	3	0	94.084615	Preventa Geografica	3.455385	Preventa Oro	1.686154	Preventa Minimercados	7	0	16.000000	/Rentabilidad_1/31_Figura	29	3	0	46.657072	Preventa Geografica	31.273323	Distribuidores	7.741055	Autopreventa	14	0
6.000000	.....x.....x......x	6	6	0	0.598462	BR2753	0.596923	GI2754	0.586154	KA2P54	567	0	6.000000	...x...............	6	6	0	0.598462	BR2753	0.596923	GI2754	0.586154	KA2P54	567	0	6.000000	xxxxxxxxxx..xxx.xx.	6	6	0	0.598462	BR2753	0.596923	GI2754	0.586154	KA2P54	567	0	6.000000	/Rentabilidad_1/108_Ruta de Reparto	6	6	0	1.923688	PD1A01	1.773517	KA4V01	1.253926	KA3S01	1205	0
16.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.152308	TIENDA MIXTA	0.135385	TIENDA LA ECONOMIA	0.132308	TIENDA NUEVA	50525	0	16.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.152308	TIENDA MIXTA	0.135385	TIENDA LA ECONOMIA	0.132308	TIENDA NUEVA	50525	0	16.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.152308	TIENDA MIXTA	0.135385	TIENDA LA ECONOMIA	0.132308	TIENDA NUEVA	50525	0	16.000000	/Rentabilidad_1/70_Nombre del Cliente	48	1	18420	0.150869	TIENDA MIXTA	0.119646	TIENDA LA ESQUINA	0.115448	TIENDA SIN AVISO	282029	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/13_BODEGA_Mermas	0	0	399545							0	0
4.000000	...................	4	4	0	11.667692	BQ02	8.800000	BD01	8.152308	KA02	29	0	4.000000	...................	4	4	0	11.667692	BQ02	8.800000	BD01	8.152308	KA02	29	0	4.000000	...................	4	4	0	11.667692	BQ02	8.800000	BD01	8.152308	KA02	29	0	4.000000	/Rentabilidad_1/46_Gerencia	4	4	0	6.640554	VO01	5.150609	PD01	5.117571	BD01	43	0
1.000000	NNNNNNNNNNNNNNNNNNN	6	0	47362	3.271346	FC2Q06	3.254337	FC2Q07	2.931171	FC2Q04	90	0	1.000000	NNNNNNNNNNNNNNNNNNN	6	0	47362	3.271346	FC2Q06	3.254337	FC2Q07	2.931171	FC2Q04	90	0	1.000000	NNNNNNNNNNNNNNNNNNN	6	0	47362	3.271346	FC2Q06	3.254337	FC2Q07	2.931171	FC2Q04	90	0	0.000000	/Rentabilidad_1/106_Ruta TA	6	0	347074	1.412209	FC5R04	1.396962	FC5R02	1.375998	FC5R01	98	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/49_Jefatura de Reparto NCB	4	0	385234	10.041227	BNO	9.733771	MLV	9.342464	MLW	15	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_1/27_Días de Visita PR NCB	6	0	385593	15.682339	W	15.625000	L	15.488819	J	22	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/105_Ruta TA NCB	6	0	398247	45.531587	FC3B12	33.898305	FC4A12	20.570108	FC5C11	3	0
9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	8.000000	/Rentabilidad_9/55_Locación	15	4	0	14.131575	Bogota Norte	11.948341	Cali	11.484063	Medellin	24	0
16.000000	...................	18	3	0	56.523077	Geografica GVC 2.0	26.776923	Geografica GVC 1.0	10.784615	Geografica	9	0	16.000000	...................	18	3	0	56.523077	Geografica GVC 2.0	26.776923	Geografica GVC 1.0	10.784615	Geografica	9	0	16.000000	...................	18	3	0	56.523077	Geografica GVC 2.0	26.776923	Geografica GVC 1.0	10.784615	Geografica	9	0	14.000000	/Rentabilidad_9/30_Figura Especifica	27	3	279	28.651826	Geografica GVC 2.0	19.910786	Dist. Camion	13.652052	Geografica GVC 1.0	20	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/11_BODEGA_Costo Especialistas de Operaciones	0	0	399545							0	0
7.000000	xxxxxxxxxxxxxxxxxxx	13	1	190	9.736152	*	0.112637	8.30012e+09	0.108008	8.60007e+09	56459	0	7.000000	xxxxxxxxxxxxxxxxxxx	13	1	190	9.736152	*	0.112637	8.30012e+09	0.108008	8.60007e+09	56459	0	7.000000	xxxxxxxxxxxxxxxxxxx	13	1	190	9.736152	*	0.112637	8.30012e+09	0.108008	8.60007e+09	56459	0	6.000000	/Rentabilidad_9/69_NIT	16	1	30632	7.649771	*	3.270419	0	0.221732	8.90901e+09	297194	0
9.000000	...................	15	4	0	13.809231	Bogota Sur	11.743077	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.743077	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.743077	Barranquilla	10.806154	Bogota Norte	18	0	8.000000	/Rentabilidad_9/19_Ciudad UO	15	4	0	14.131575	Bogota Norte	11.948341	Cali	11.484063	Medellin	24	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/41_GEC NCB	2	0	385233	77.480436	P	22.435718	O	0.069871	B	5	0
8.000000	...................	8	8	0	100.000000	DINAMICA					1	0	8.000000	...................	8	4	0	100.000000	DINAMICA					1	0	8.000000	...................	8	4	0	100.000000	DINAMICA					1	0	5.000000	/Rentabilidad_9/32_Fijo _ Dinámica	8	4	0	61.287715	FIJA	38.712285	DINAMICA			2	0
9.000000	...................	11	1	0	89.509231	Tradicional	9.707692	*	0.783077	Moderno	3	0	9.000000	...................	11	1	0	89.509231	Tradicional	9.707692	*	0.783077	Moderno	3	0	9.000000	...................	11	1	0	89.509231	Tradicional	9.707692	*	0.783077	Moderno	3	0	10.000000	/Rentabilidad_9/127_Tradicional_ Moderno	11	1	0	90.559762	Tradicional	7.063284	*	2.376954	Moderno	3	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/109_Ruta de Venta NCB	6	0	385232	2.550129	KA2N23	2.529169	ML1821	2.466289	BS3411	53	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	...................	6	6	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	2.000000	/Rentabilidad_9/101_Ruta CO	6	0	242503	0.531068	SX3249	0.504324	PD1A52	0.485221	BD1402	796	0
12.000000	...................	18	8	0	97.123077	Ent. Preventa	2.020000	Variable	0.846154	Ent. Bodega	4	0	12.000000	...................	18	8	0	97.123077	Ent. Preventa	2.020000	Variable	0.846154	Ent. Bodega	4	0	12.000000	...................	18	8	0	97.123077	Ent. Preventa	2.020000	Variable	0.846154	Ent. Bodega	4	0	12.000000	/Rentabilidad_9/66_Modalidad reparto	18	6	0	41.634860	Ent. Preventa	19.927918	Dist. Camion	9.216484	Autopreventa	14	0
9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	9.000000	...................	15	4	0	13.809231	Bogota Sur	11.741538	Barranquilla	10.806154	Bogota Norte	18	0	8.000000	/Rentabilidad_9/56_Locación (copy)	15	4	0	14.131575	Bogota Norte	11.948341	Cali	11.484063	Medellin	24	0
16.000000	...................	47	6	81	72.501117	TIENDA DE BARRIO	6.417228	MINIMERCADOS	6.203115	CANALES NO TRADICIONALES	27	0	16.000000	.........xx.....xx.	47	6	81	72.501117	TIENDA DE BARRIO	6.417228	MINIMERCADOS	6.203115	CANALES NO TRADICIONALES	27	0	16.000000	...................	47	6	81	72.501117	TIENDA DE BARRIO	6.417228	MINIMERCADOS	6.203115	CANALES NO TRADICIONALES	27	0	17.000000	/Rentabilidad_9/20_Descripción de Canal	47	6	236	37.699376	TIENDA DE BARRIO	14.084080	CANALES NO TRADICIONALES	8.435572	RESTAURANTE POPULAR	28	0
1.000000	...................	6	1	26	16.972943	LJ	16.799027	WS	16.734386	MV	42	0	1.000000	x.xx.x...xx.x.x.x.x	6	1	26	16.972943	LJ	16.799027	WS	16.734386	MV	42	0	1.000000	........x..........	6	1	26	16.972943	LJ	16.799027	WS	16.734386	MV	42	0	1.000000	/Rentabilidad_9/26_Días de Entrega	6	1	98	14.691311	MV	14.193372	LJ	13.861413	WS	78	0
0.000000	NNNNNNNNNNNNNNNNNNN	8	0	64991	100.000000	DINAMICA					1	0	0.000000	NNNNNNNNNNNNNNNNNNN	8	0	64991	100.000000	DINAMICA					1	0	0.000000	NNNNNNNNNNNNNNNNNNN	8	0	64991	100.000000	DINAMICA					1	0	0.000000	/Rentabilidad_9/107_Ruta de Reparto NCB	8	0	385089	1.065302	KA2P55	1.003044	KA2P54	0.933868	FIJA	291	0
4.000000	...................	7	4	0	89.224615	Sede	10.775385	Foraneo			2	0	4.000000	...................	7	4	0	89.224615	Sede	10.775385	Foraneo			2	0	4.000000	...................	7	4	0	89.224615	Sede	10.775385	Foraneo			2	0	5.000000	/Rentabilidad_9/112_Sede_Foráneo	7	4	0	56.657698	Sede	43.342302	Foraneo			2	0
1.000000	...................	2	2	3007	93.049215	HM	6.950785	OP			2	0	1.000000	...................	2	2	3007	93.049215	HM	6.950785	OP			2	0	1.000000	...................	2	2	3007	93.049215	HM	6.950785	OP			2	0	1.000000	/Rentabilidad_9/72_ON-OFF	2	2	7827	53.548726	OP	46.451274	HM			2	0
0.000000	NNNNNNNNNNNNNNNNNNN	6	0	64922	25.641026	KN3599	14.102564	MLED01	10.256410	KN3503	21	0	0.000000	NNNNNNNNNNNNNNNNNNN	6	0	64922	25.641026	KN3599	14.102564	MLED01	10.256410	KN3503	21	0	0.000000	NNNNNNNNNNNNNNNNNNN	6	0	64922	25.641026	KN3599	14.102564	MLED01	10.256410	KN3503	21	0	0.000000	/Rentabilidad_9/102_Ruta ED	6	0	398080	11.808874	MLED01	7.372014	BQ5600	5.733788	KA1140	70	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/115_TELEVENTA OFIC_Costo Televendedor Normal	0	0	399545							0	0
0.000000	NNNNNNNNNNNNNNNNNNN	3	0	41940	27.363400	*	12.710321	V	12.354727	W	12	0	0.000000	NNNNNNNNNNNNNNNNNNN	3	0	41940	27.363400	*	12.710321	V	12.354727	W	12	0	0.000000	NNNNNNNNNNNNNNNNNNN	3	0	41940	27.363400	*	12.710321	V	12.354727	W	12	0	0.000000	/Rentabilidad_9/25_Dias de Visita TA	6	0	320610	35.752201	*	10.900108	V	10.850700	M	27	0
5.000000	.....x...x...x.....	6	6	36	0.629579	CW2221	0.601872	CW2227	0.592636	CW2224	698	0	5.000000	xxxxxxxxxxxxx.x.x.x	6	6	36	0.629579	CW2221	0.601872	CW2227	0.592636	CW2224	698	0	5.000000	........x....x.....	6	6	36	0.629579	CW2221	0.601872	CW2227	0.592636	CW2224	698	0	3.000000	/Rentabilidad_9/104_Ruta PR	6	6	161296	0.211124	NE1128	0.198532	NE1130	0.197692	BS4E09	959	0
15.000000	xxxxxxxxxxxxxxxxxxx	55	1	128	0.095573	*	0.013873	CL PRINCIPAL	0.010790	LOS LAURELES	63630	0	15.000000	xxxxxxxxxxxxx.xxxxx	55	1	128	0.095573	*	0.013873	CL PRINCIPAL	0.010790	LOS LAURELES	63630	0	15.000000	xxxxxxxxxxxxxxxxxxx	55	1	128	0.095573	*	0.013873	CL PRINCIPAL	0.010790	LOS LAURELES	63630	0	14.000000	/Rentabilidad_9/17_Calle	62	1	19073	0.173206	*	0.043104	CL PRINCIPAL	0.030488	PARQUE PPAL	353277	0
3.000000	...................	3	3	0	17.463077	BUC	17.063077	BAQ	13.809231	BOS	10	0	3.000000	...................	3	3	0	17.463077	BUC	17.063077	BAQ	13.809231	BOS	10	0	3.000000	...................	3	3	0	17.463077	BUC	17.063077	BAQ	13.809231	BOS	10	0	3.000000	/Rentabilidad_9/45_GUC	3	3	0	17.186800	CAL	14.131575	BON	11.484063	MED	11	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/51_Jefe de Ventas NCB	3	0	385233	13.862493	BS4	10.396870	BS8	9.656233	ML8	15	0
7.000000	...................	12	3	0	62.367692	GVC 2.0	26.804615	GVC 1.0	10.773846	Foráneo KOF	4	0	7.000000	...................	12	3	0	62.367692	GVC 2.0	26.804615	GVC 1.0	10.773846	Foráneo KOF	4	0	7.000000	...................	12	3	0	62.367692	GVC 2.0	26.804615	GVC 1.0	10.773846	Foráneo KOF	4	0	6.000000	/Rentabilidad_9/48_Implementación Venta	12	3	0	41.426122	GVC 2.0	21.824575	GVF	15.456582	GVC 1.0	9	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Rentabilidad_9/29_Dïas de Entrega NCB	6	0	394944	15.496631	V	15.387959	L	15.322756	W	17	0
1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	8	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	8	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	8	0	1.000000	/Rentabilidad_9/42_GEC	2	1	0	67.136618	P	23.738002	B	5.734022	O	8	0
0.000000	NNNNNNNNNNNNNNNNNNN	1	0	60456	100.000000	*					1	0	0.000000	NNNNNNNNNNNNNNNNNNN	1	0	60456	100.000000	*					1	0	0.000000	NNNNNNNNNNNNNNNNNNN	1	0	60456	100.000000	*					1	0	0.000000	/Rentabilidad_9/23_Dias de Visita CO	6	0	238998	11.342473	MV	10.732683	*	10.403807	LJ	65	0
1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	...................	2	1	0	78.820000	P	12.586154	B	7.790769	O	5	0	1.000000	/Rentabilidad_9/141_GEC (group)	2	1	0	67.136618	P	23.738002	B	5.734022	O	5	0
2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	...................	2	2	0	47.873846	NR	29.916923	CE	22.209231	OC	3	0	2.000000	/Rentabilidad_9/140_Zona	2	2	0	37.450350	OC	34.557059	CE	27.992592	NR	3	0
19.000000	xxxxxxxxxxxxxxxxxxx	36	1	38	0.095440	COLSUBSIDIO	0.084665	COPSERVIR LTDA	0.049260	TIENDA MIXTA	60747	0	19.000000	xxxxxxxxxxxxxxxxxxx	36	1	38	0.095440	COLSUBSIDIO	0.084665	COPSERVIR LTDA	0.049260	TIENDA MIXTA	60747	0	19.000000	xxxxxxxxxxxxxxxxxxx	36	1	38	0.095440	COLSUBSIDIO	0.084665	COPSERVIR LTDA	0.049260	TIENDA MIXTA	60747	0	18.000000	/Rentabilidad_9/99_Razón Social	40	1	25305	0.294196	0	0.269079	NT	0.171280	COPSERVIR LTDA	313220	0
8.000000	...................	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	8.000000	.....x.............	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	8.000000	...................	17	1	0	20.907692	Bogota	9.443077	Barranquilla	7.130769	Cali	81	0	7.000000	/Rentabilidad_9/67_Municipio	49	1	8	17.345578	Bogota	7.455880	Medellin	4.479435	Cali	657	0
7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	7.000000	...................	18	3	0	99.886154	Preventa	0.101538	EDI	0.012308	Televenta Oficinas	3	0	10.000000	/Rentabilidad_9/65_Modalidad de Venta	18	3	0	50.042423	Preventa	31.273323	Distribuidores	9.215232	Autopreventa	7	0
3.000000	...................	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	...................	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	.......xx..........	3	3	0	9.947692	BSA	6.226154	BQC	5.383077	KAR	31	0	3.000000	/Rentabilidad_9/50_Jefatura de Reparto	4	3	0	4.063372	BSA	2.573427	BSD	2.531129	CUA	129	0
9.000000	...................	9	9	0	100.000000	No Aplica					1	0	9.000000	...................	9	9	0	100.000000	No Aplica					1	0	9.000000	...................	9	9	0	100.000000	No Aplica					1	0	8.000000	/Rentabilidad_9/84_Población Distribuidor GVF_GVI	21	4	0	67.314570	No Aplica	2.087625	Armenia	1.773517	Pasto	111	0
3.000000	...................	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	...................	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	xx.xx.xxx.x.x.x..x.	3	3	0	4.727692	BD1	4.221538	BQ4	4.210769	CW2	77	0	3.000000	/Rentabilidad_9/52_Jefe de Ventas	3	3	0	1.409854	BD2	1.387829	BD1	1.256179	NE1	172	0
