,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
3552,....................,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,45250678.7908328,0.0,0,889,184571384.683866,0.0,0,44501,15528942.6401523,0.0,0,38192,184571384.683866,0.0,Rentabilidad_5/114_T1_Distruidor Tercero.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/114_T1_Distruidor Tercero.double,0.0,96716.0388277646,28571.0295310182,399545,72.9,0.0,1.2,59940.553961107,1.1,81929.5274132086,80087,291343
3553,....................,....................,....................,9.0,0.0,0,5,9.0,0.0,0,9,9.0,0.0,0,9,18.0,0.0,Rentabilidad_5/120_TELEVENTA_Tiempos de Venta Televenta Normal.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/120_TELEVENTA_Tiempos de Venta Televenta Normal.double,0.0,0.0,0.0,399545,89.4,0.0,8.4,3.0,1.1,2.83333333333333,14,357319
3554,....................,....................,....................,0.0,0.0,0,1,919.493333333333,0.0,0,211,0.0,0.0,0,1,1022.54,0.0,Rentabilidad_5/4_AUTOPREVENTA_Tiempos de Venta + Traslado Autopreventa Normal.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/4_AUTOPREVENTA_Tiempos de Venta + Traslado Autopreventa Normal.double,0.0,0.0,0.0,399545,90.8,0.0,0.2,204.393333333333,0.2,199.64,436,362726
3555,....................,....................,....................,801.313036630733,0.0,0,174,0.0,0.0,0,1,960.0,0.0,0,1325,992.0,0.0,Rentabilidad_5/8_AUTOVENTA_Tiempos de Venta + Traslado Autoventa Normal.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/8_AUTOVENTA_Tiempos de Venta + Traslado Autoventa Normal.double,0.0,0.0,0.0,399545,92.5,0.0,0.2,98.0,0.1,196.0,1600,369456
3556,....................,....................,....................,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,6322415.35715607,0.0,Rentabilidad_5/5_AUTOVENTA_Carga Paseante.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/5_AUTOVENTA_Carga Paseante.double,0.0,0.0,0.0,399545,93.6,0.0,0.1,9673.2860209768,0.1,12188.4503321907,18067,374032
3557,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1501076854.0,0.0,0,56714,591497661.0,-9765.0,0,64267,553812617.0,0.0,0,60150,1648581478.0,-673399.0,Rentabilidad_5/47_IN.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/47_IN.double,1623839.0,476639.0,1363331.0,399545,1.2,1199554.04970009,1.1,1162448.42112578,0.7,288279.83231876,322143,45
3558,xxxxxxxxxxxxxxxxxxxx,..xxxxxxxx.x........,xxxxx....xx.xxxxxxxx,-73.11808,-77.07965963,0,9367,0.0,-81.7316,405,39844,0.0,-78.0543656,8,15626,0.0,-81.7336,Rentabilidad_5/57_Longitud AUTO PREV.double,1903,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/57_Longitud AUTO PREV.double,-75.49866762,-75.30301,-76.0212,399545,0.6,0.0,0.1,-72.96676,0.1,-72.94574,203888,2440
3559,....................,....................,....................,207352.666666667,0.0,0,110,207352.666666667,0.0,0,104,6737.09025270758,0.0,0,53,622058.0,0.0,Rentabilidad_5/133_VENTA_Costo Renta de Equipo Televenta Normal.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/133_VENTA_Costo Renta de Equipo Televenta Normal.double,0.0,0.0,0.0,399545,86.9,0.0,0.5,965.928571428571,0.4,995.2928,175,347099
3560,....................,....................,xxxxxxxxxxxxxxxxxxxx,3023636.73768045,0.0,0,18734,3023636.73768045,0.0,0,14931,520547.124303854,0.0,0,9078,3023636.73768045,0.0,Rentabilidad_5/2_AUTOPREVENTA_Costo Variable.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/2_AUTOPREVENTA_Costo Variable.double,0.0,0.0,6167.54238244728,399545,90.8,0.0,0.0,176.019352541369,0.0,513.428048768866,32266,362721
3561,xxxx.....xxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,47146.69,0.016667,0,25869,36853.333332,0.033333,0,38613,102513.868345,0.033333,0,33704,102513.868345,-44.6625,Rentabilidad_5/14_CF.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/14_CF.double,18.666667,253.500001,136.875,399545,1.2,67.9796231079691,1.1,62.7787510060218,0.9,1.0,164343,2
3562,....................,...xxxx........xxxxx,....................,8055330.91663549,0.0,0,9963,8055330.91663549,0.0,0,9613,1660611.67241576,0.0,0,435,11143189.6209511,0.0,Rentabilidad_5/88_REPARTO_Costo de Bodegas Secundarias.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/88_REPARTO_Costo de Bodegas Secundarias.double,0.0,0.0,0.0,399545,94.7,0.0,0.0,236.351472838308,0.0,472.702945676616,17532,378324
3563,....................,....................,....................,10423739.1082167,0.0,0,59,10423739.1082167,0.0,0,109,0.0,0.0,0,1,10963544.9513774,0.0,Rentabilidad_5/10_BODEGA_Costo Arriendo Terceros.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/10_BODEGA_Costo Arriendo Terceros.double,0.0,0.0,0.0,399545,79.2,0.0,1.1,396.991356658448,0.5,11678.3440283527,53192,316344
3564,xxxxxxxxxxxxxxxxxxxx,....................,....................,28173.2789864,1.5140896,0,62246,36673.2496648,0.0,0,1840,39160.0634512,-11.956439,0,11722,39877.8888632,-11.956439,Rentabilidad_5/97_REPARTO_Tiempos de Reparto Fijo + Variable.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/97_REPARTO_Tiempos de Reparto Fijo + Variable.double,46.1789856,0.0,0.0,399545,50.0,0.0,0.1,2.556718,0.1,1.7113436,188224,199622
3565,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,....................,22297224.2600962,0.0,0,52975,86563651.8237591,-24134.8247579066,0,43054,4416843.56063364,0.0,0,10072,86563651.8237591,-24134.8247579066,Rentabilidad_5/9_BODEGA_CEDIS Propio- Costos Bodega.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/9_BODEGA_CEDIS Propio- Costos Bodega.double,190169.540160796,110674.668875838,0.0,399545,27.2,0.0,0.3,56426.9403934896,0.3,54030.2105676254,181359,108737
3566,....................,....................,....x...............,0.000397614314115308,0.0,0,15,0.000343666231356107,0.0,0,8,0.000343666231356107,0.0,0,13,0.000397614314115308,0.0,Rentabilidad_5/64_MERCADEO_Prorrateo Mercaderistas.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/64_MERCADEO_Prorrateo Mercaderistas.double,0.000125672873510253,0.000173807247762232,0.000154051555920715,399545,40.5,0.0,14.1,1.7710713210421e-05,11.9,0.000125672873510253,15,161703
3567,..xx.xxx...xxx.xx..x,....................,....................,308706.423343272,0.0,0,2163,180542.435000672,0.0,0,947,308706.423343272,0.0,0,982,321843.934094476,0.0,Rentabilidad_5/61_MERCADEO_PDE.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/61_MERCADEO_PDE.double,0.0,0.0,0.0,399545,93.6,0.0,0.3,33333.3333333333,0.1,9248.79313126936,6258,374121
3568,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxx.xxx,xxxxxxxxxxxxxxxxxxxx,11.772725,0.0,402,32633,12.58207362,0.0,177,36980,11.772725,0.0,402,33765,12.59316383,-75.62004595,Rentabilidad_5/53_Latitud AUTO PREV.double,1930,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/53_Latitud AUTO PREV.double,3.4928,6.48506926,6.229311,399545,0.6,0.0,0.1,7.20177,0.1,7.34834,238285,2441
3569,....................,....................,....................,0.0,0.0,0,1,15123114.7434218,0.0,0,20253,0.0,0.0,0,1,100198389.998026,0.0,Rentabilidad_5/73_OP. DISTRIBUIDORES_Costo Fijo.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/73_OP. DISTRIBUIDORES_Costo Fijo.double,0.0,0.0,0.0,399545,73.1,0.0,0.2,22517.6750366726,0.1,23445.4932912973,80907,292241
3570,........x...........,....................,xxxxxxxxxxxx.xxxxxxx,12327640.651672,0.0,0,36322,4062720.84787616,0.0,0,8,25798644.6161792,0.0,0,34121,25798644.6161792,0.0,Rentabilidad_5/12_BODEGA_Distribuidores- Costos Fijos y Variables.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/12_BODEGA_Distribuidores- Costos Fijos y Variables.double,48320.3468753863,0.0,3439.00756578685,399545,72.8,0.0,1.2,13654.4490294924,1.1,28261.3101372093,64252,290810
3571,xxxxxxxxxxxxxxxxxxxx,....................,....................,859562.357250883,0.0,0,55258,49301.9879504192,0.0,0,430,1173889.35253864,0.0,0,5659,1854951.04222105,-263.721112299092,Rentabilidad_5/87_REPARTO_Costo Supervisores.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/87_REPARTO_Costo Supervisores.double,1962.40962170108,0.0,0.0,399545,58.4,0.0,0.0,147.398027800474,0.0,38.9365842125135,161388,233356
3572,..........x...x..x..,x......x...........x,...x............x...,506000.0,0.0,0,886,506000.0,0.0,0,886,506000.0,0.0,0,888,510865.166666667,0.0,Rentabilidad_5/135_VENTA_Costo de Handheld Rutas Autoventa.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/135_VENTA_Costo de Handheld Rutas Autoventa.double,1756.94444444444,1003.96825396825,688.43537414966,399545,69.6,0.0,0.2,1243.24324324324,0.2,971.209213051823,1234,278121
3573,....................,....................,....................,16980604.9534513,0.0,0,14715,34562770.0,0.0,0,3095,292433.722348168,0.0,0,38,34562770.0,0.0,Rentabilidad_5/7_AUTOVENTA_Costo Variable.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/7_AUTOVENTA_Costo Variable.double,0.0,0.0,0.0,399545,92.5,0.0,0.1,24950.425295493,0.1,81389.5011337874,20648,369681
3574,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,155032.636816,-67.282195,0,57299,176873.308211,0.211344,0,39131,55849.019519,0.033815,0,55424,182621.243799,-67.282195,Rentabilidad_5/15_CU.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/15_CU.double,205.026099,133.516301,1646.460521,399545,1.2,140.576063184875,1.1,151.348311665972,0.7,39.3791354351595,318373,2
3575,....................,....................,....................,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,52282399.0,0.0,Rentabilidad_5/76_OP. DISTRIBUIDORES_Mayoristas.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/76_OP. DISTRIBUIDORES_Mayoristas.double,0.0,0.0,0.0,399545,99.6,0.0,0.1,86325.4680306902,0.1,251879.012461059,18,398025
3576,xxxxxxxxxxxxxxxxxxxx,....................,....................,16666665.0,0.0,0,11691,16666665.0,-7930.25830121882,0,45696,6073058.75342466,0.0,0,3451,16666665.0,-7930.25830121882,Rentabilidad_5/89_REPARTO_Costo de Depreciación.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/89_REPARTO_Costo de Depreciación.double,608931.169300713,0.0,0.0,399545,38.7,0.0,0.1,32517.370757955,0.1,37792.8911564623,232898,154703
3577,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,441672392.267902,10227.0744780919,0,15528,256049812.134984,4023.53973247577,0,62854,447160200.750988,4523.52605695305,0,61053,721853263.130473,-5169.53615789066,Rentabilidad_5/126_Total CdS.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/126_Total CdS.double,2127739.81000621,1474474.18837072,471395.853496752,399545,0.1,227395.810648911,0.1,1202634.73900372,0.1,399783.232701242,364513,0
3578,....................,....................,....................,0.0,0.0,23665,1,0.0,0.0,26145,1,14767501.3897932,0.0,20932,172,14767501.3897932,0.0,Rentabilidad_5/80_PREVENTA NCB_Costo de Prevendedor NCB.double,111843,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/80_PREVENTA NCB_Costo de Prevendedor NCB.double,0.0,0.0,0.0,399545,68.4,0.0,0.1,8019.12129890501,0.1,42813.7038112171,178,273398
3579,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxx.xxxxxx....x.xx,6934.8,0.0,0,44188,16154.4656698,0.0083334,0,32470,9429.338,0.0033334,0,15614,20502.773669,-8.9325,Rentabilidad_5/16_Calculation_1880818214638259.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/16_Calculation_1880818214638259.double,10.8666668,20.3866668,9.04,399545,1.2,13.5959246215938,1.1,12.5557502012044,0.9,0.2,164375,2
3580,....................,....................,....................,23812272.521946,0.0,0,1839,23812272.521946,0.0,0,1839,0.0,0.0,0,1,33896728.0,-3404.50575470632,Rentabilidad_5/95_REPARTO_Rutas Fijas- Costos Fijos.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/95_REPARTO_Rutas Fijas- Costos Fijos.double,0.0,0.0,0.0,399545,88.7,0.0,0.0,11058.4948244205,0.0,15141.6453955389,44144,354341
3581,....................,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,76752.2071981657,0.0,0,1840,30134.8206859042,0.0,0,53255,30620.76899569,0.0,0,8535,94054.2540886988,-34.6013763724964,Rentabilidad_5/92_REPARTO_Merma de Ruta.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/92_REPARTO_Merma de Ruta.double,0.0,26.8497724963745,407.512310444444,399545,50.2,0.0,0.0,1.06621689451947,0.0,0.545977580374969,197214,200413
3582,.x..x....x..........,xxxxxxxxxxxxxxxxxxxx,x.x..x..x.....x.....,16044795.307009,1035.91743088288,0,4051,50983183.4913054,0.0,0,35396,123860206.398661,1098.69131061155,0,12280,210534680.487734,0.0,Rentabilidad_5/125_TOTAL VENTA.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/125_TOTAL VENTA.double,85371.3076478596,209875.666836551,48207.804869792,399545,0.2,115644.663271633,0.2,907643.746219396,0.1,296613.440405244,156920,9
3583,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxx.xxx,118039034.922098,-11392201.4686349,0,22149,258345920.629012,-80078656.1216106,0,58771,626470826.684547,-139476272.861183,0,46039,626470826.684547,-146761797.520473,Rentabilidad_5/100_Rentabilidad.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/100_Rentabilidad.double,515070.171194401,550124.119021049,263745.024985094,399545,0.1,356472.091718393,0.1,211795.792270916,0.1,456260.986808373,365139,0
3584,xxxxxxxxxxxxxxxxxxxx,....................,xxxxxxxxxxxxxxxxxxxx,93046392.6259574,-30016.588571421,0,48448,61511308.2617638,0.0,0,1840,30491184.0166503,1161.10442005466,0,64886,93046392.6259574,-30016.588571421,Rentabilidad_5/123_TOTAL REPARTO.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/123_TOTAL REPARTO.double,325781.235277623,0.0,919136.871956239,399545,33.1,0.0,0.1,42517.0025510203,0.1,51921.074766355,256499,132374
3585,x.xxxx.xxxxxxxxxx.xx,x..xxxx.xx.........x,xxxx..xxx..x.xxx.xx.,337335614.92636,0.0,0,19878,599855591.256965,0.0,0,28602,599855591.256965,0.0,0,25728,599855591.256965,0.0,Rentabilidad_5/122_TOTAL MERCADEO.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/122_TOTAL MERCADEO.double,0.0,177.25696473797,0.0,399545,9.7,0.0,3.6,177.25696473797,3.4,1257.79192761242,180124,38718
3586,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxx...xxxxx.,......xxxxxxxx..xxxx,705506121.38,0.0,0,46501,559711427.19,0.0,0,44606,559711427.19,200.69,0,18858,774833294.66,-316497.53,Rentabilidad_5/129_Util. Bruta.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/129_Util. Bruta.double,70832.29,415899.24,1283058.82563927,399545,1.2,563790.40335904,1.1,546350.757929117,0.7,135491.521189817,322143,45
3587,....x...............,.......x............,......x...x.........,45749.1194029851,0.0,0,799,126500.0,0.0,0,587,126500.0,0.0,0,482,510865.166666667,0.0,Rentabilidad_5/137_VENTA_Costo de Handheld Rutas Preventa.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/137_VENTA_Costo de Handheld Rutas Preventa.double,1938.76723592663,1626.95912951168,1755.55040091638,399545,40.6,0.0,0.4,1234.14634146341,0.4,1147.39229024943,1567,162102
3588,....................,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,0.0,0.0,0,1,9658364.49033138,711.833330215389,0,63987,16822157.7920304,711.833330215389,0,63643,16822157.7920304,0.0,Rentabilidad_5/93_REPARTO_Rutas Dinamicas- Costos Fijos.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/93_REPARTO_Rutas Dinamicas- Costos Fijos.double,0.0,271393.075632367,41059.1757800947,399545,61.3,0.0,0.0,1625.66156933925,0.0,1554.20861043541,151488,244872
3589,x.x.xxx.xxxxxxxxxxxx,....................,....................,25788.6143638452,0.0,0,3167,0.0,0.0,0,1,37288.1603537669,0.0,0,9626,37288.1603537669,0.0,Rentabilidad_5/3_AUTOPREVENTA_Costo de Devoluciones.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/3_AUTOPREVENTA_Costo de Devoluciones.double,1190.20585672829,0.0,0.0,399545,90.8,0.0,0.0,1189.6743985725,0.0,1369.91023065682,13672,362726
3590,....................,....................,....................,0.0,0.0,13279,1,7076.92307692308,0.0,0,56,7076.92307692308,0.0,4431,56,9487.5,0.0,Rentabilidad_5/136_VENTA_Costo de Handheld Rutas NCBs.double,111843,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/136_VENTA_Costo de Handheld Rutas NCBs.double,0.0,0.0,0.0,399545,68.4,0.0,0.2,1345.74468085106,0.1,1502.54460784314,94,273397
3591,....................,xxxxxxxxxxxxxxxxxxxx,....................,0.0,0.0,0,1,396794.116990997,0.0,0,64824,890709.885390731,0.0,0,1839,2742094.90705757,-750.142985889778,Rentabilidad_5/91_REPARTO_Devoluciones.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/91_REPARTO_Devoluciones.double,0.0,1650.73447508517,0.0,399545,50.1,0.0,0.0,7.5480616931069,0.0,4.66082818993549,197526,200051
3592,......x.............,xxxxxxxxxxxxxxxxxxxx,....................,101552477.088157,0.0,0,38993,101552477.088157,0.0,0,38938,22172635.9929231,0.0,0,1868,101552477.088157,-12481.5527693903,Rentabilidad_5/113_T1_Cedis Propio.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/113_T1_Cedis Propio.double,99904.1763054705,4833.17447906681,0.0,399545,27.1,0.0,0.3,46565.5949377712,0.3,176775.039588293,250951,108204
3593,....................,x..........x.xxxxxx.,..x.....x.....x.....,935824.824513981,0.0,0,403,3694576.01820882,0.0,0,767,15463409.6826781,0.0,0,2888,16048202.8923026,0.0,Rentabilidad_5/82_PREVENTA_Costo de Prevendedor Normal.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/82_PREVENTA_Costo de Prevendedor Normal.double,0.0,65729.9264680123,34393.1333763714,399545,50.5,0.0,0.1,31019.7500476364,0.1,32716.2562509236,5122,201888
3594,....................,..........x.....xxxx,....................,69952.6133482103,0.0,0,3,209857.840044631,0.0,0,7,0.0,0.0,0,1,209857.840044631,0.0,Rentabilidad_5/138_VENTA_Costos EDI.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/138_VENTA_Costos EDI.double,0.0,0.0,0.0,399545,99.7,0.0,0.1,69952.6133482103,0.1,104928.920022315,7,398341
3595,....................,....................,....................,10423769.1392136,0.0,0,5223,0.0,0.0,0,1,2062068.55038778,0.0,0,80,11616223.8985879,0.0,Rentabilidad_5/6_AUTOVENTA_Costo Fijo.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/6_AUTOVENTA_Costo Fijo.double,0.0,0.0,0.0,399545,92.5,0.0,0.0,45739.8015031798,0.0,22677.0055561139,6707,369456
3596,....................,....................,....................,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,9647481.02860397,0.0,Rentabilidad_5/94_REPARTO_Rutas Dinamicas- Costos Variables.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/94_REPARTO_Rutas Dinamicas- Costos Variables.double,0.0,0.0,0.0,399545,61.4,0.0,0.0,337.760203436069,0.0,466.868087397576,146557,245410
3597,....................,....................,....................,36370374.0,-18602.5425697643,0,24321,23733432.9840567,0.0,0,1839,4241108.5313032,0.0,0,899,36370374.0,-18602.5425697643,Rentabilidad_5/96_REPARTO_Rutas Fijas- Costos Variables.double,0,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/96_REPARTO_Rutas Fijas- Costos Variables.double,0.0,0.0,0.0,399545,88.7,0.0,0.0,2105.02316987305,0.0,4210.04633974611,41165,354344
3598,....................,....................,....................,4015.99603767943,0.0,2,18,3606.87676788174,0.0,0,15,3606.87676788174,0.0,0,14,4015.99603767943,0.0,Rentabilidad_5/79_OTROS VENTA_Costo de Rotación Pre_Televendedores.double,2,/data/mt-compression/code/tools/datasets/formatted/Rentabilidad/5/Rentabilidad_5/79_OTROS VENTA_Costo de Rotación Pre_Televendedores.double,0.0,1129.9300918197,0.0,399545,52.5,0.0,8.7,1129.9300918197,6.9,677.273571237246,19,209835
